id,atk,def,sta,percent,,,,,,,,
"11,0,14",11,00,14,56,,11,00,14,110014,110014,110014,11;00;14
"11,0,13",11,00,13,53,,11,00,13,110013,110013,110013,11;00;13
"11,0,12",11,00,12,51,,11,00,12,110012,110012,110012,11;00;12
"11,0,11",11,00,11,49,,11,00,11,110011,110011,110011,11;00;11
"11,0,10",11,00,10,47,,11,00,10,110010,110010,110010,11;00;10
"11,0,9",11,00,09,44,,11,00,09,110009,110009,110009,11;00;09
"11,0,8",11,00,08,42,,11,00,08,110008,110008,110008,11;00;08
"11,0,7",11,00,07,40,,11,00,07,110007,110007,110007,11;00;07
"11,0,6",11,00,06,38,,11,00,06,110006,110006,110006,11;00;06
"11,0,5",11,00,05,36,,11,00,05,110005,110005,110005,11;00;05
"11,0,4",11,00,04,33,,11,00,04,110004,110004,110004,11;00;04
"11,0,3",11,00,03,31,,11,00,03,110003,110003,110003,11;00;03
"11,0,2",11,00,02,29,,11,00,02,110002,110002,110002,11;00;02
"11,0,1",11,00,01,27,,11,00,01,110001,110001,110001,11;00;01
"11,0,0",11,00,00,24,,11,00,00,110000,110000,110000,11;00;00
"10,15,15",10,15,15,89,,10,15,15,101515,101515,101515,10;15;15
"10,15,14",10,15,14,87,,10,15,14,101514,101514,101514,10;15;14
"10,15,13",10,15,13,84,,10,15,13,101513,101513,101513,10;15;13
"10,15,12",10,15,12,82,,10,15,12,101512,101512,101512,10;15;12
"10,15,11",10,15,11,80,,10,15,11,101511,101511,101511,10;15;11
"10,15,10",10,15,10,78,,10,15,10,101510,101510,101510,10;15;10
"10,15,9",10,15,09,76,,10,15,09,101509,101509,101509,10;15;09
"10,15,8",10,15,08,73,,10,15,08,101508,101508,101508,10;15;08
"10,15,7",10,15,07,71,,10,15,07,101507,101507,101507,10;15;07
"10,15,6",10,15,06,69,,10,15,06,101506,101506,101506,10;15;06
"10,15,5",10,15,05,67,,10,15,05,101505,101505,101505,10;15;05
"10,15,4",10,15,04,64,,10,15,04,101504,101504,101504,10;15;04
"10,15,3",10,15,03,62,,10,15,03,101503,101503,101503,10;15;03
"10,15,2",10,15,02,60,,10,15,02,101502,101502,101502,10;15;02
"10,15,1",10,15,01,58,,10,15,01,101501,101501,101501,10;15;01
"10,15,0",10,15,00,56,,10,15,00,101500,101500,101500,10;15;00
"10,14,15",10,14,15,87,,10,14,15,101415,101415,101415,10;14;15
"10,14,14",10,14,14,84,,10,14,14,101414,101414,101414,10;14;14
"10,14,13",10,14,13,82,,10,14,13,101413,101413,101413,10;14;13
"10,14,12",10,14,12,80,,10,14,12,101412,101412,101412,10;14;12
"10,14,11",10,14,11,78,,10,14,11,101411,101411,101411,10;14;11
"10,14,10",10,14,10,76,,10,14,10,101410,101410,101410,10;14;10
"10,14,9",10,14,09,73,,10,14,09,101409,101409,101409,10;14;09
"10,14,8",10,14,08,71,,10,14,08,101408,101408,101408,10;14;08
"10,14,7",10,14,07,69,,10,14,07,101407,101407,101407,10;14;07
"10,14,6",10,14,06,67,,10,14,06,101406,101406,101406,10;14;06
"10,14,5",10,14,05,64,,10,14,05,101405,101405,101405,10;14;05
"10,14,4",10,14,04,62,,10,14,04,101404,101404,101404,10;14;04
"10,14,3",10,14,03,60,,10,14,03,101403,101403,101403,10;14;03
"10,14,2",10,14,02,58,,10,14,02,101402,101402,101402,10;14;02
"10,14,1",10,14,01,56,,10,14,01,101401,101401,101401,10;14;01
"10,14,0",10,14,00,53,,10,14,00,101400,101400,101400,10;14;00
"10,13,15",10,13,15,84,,10,13,15,101315,101315,101315,10;13;15
"10,13,14",10,13,14,82,,10,13,14,101314,101314,101314,10;13;14
"10,13,13",10,13,13,80,,10,13,13,101313,101313,101313,10;13;13
"10,13,12",10,13,12,78,,10,13,12,101312,101312,101312,10;13;12
"10,13,11",10,13,11,76,,10,13,11,101311,101311,101311,10;13;11
"10,13,10",10,13,10,73,,10,13,10,101310,101310,101310,10;13;10
"10,13,9",10,13,09,71,,10,13,09,101309,101309,101309,10;13;09
"10,13,8",10,13,08,69,,10,13,08,101308,101308,101308,10;13;08
"10,13,7",10,13,07,67,,10,13,07,101307,101307,101307,10;13;07
"10,13,6",10,13,06,64,,10,13,06,101306,101306,101306,10;13;06
"10,13,5",10,13,05,62,,10,13,05,101305,101305,101305,10;13;05
"10,13,4",10,13,04,60,,10,13,04,101304,101304,101304,10;13;04
"10,13,3",10,13,03,58,,10,13,03,101303,101303,101303,10;13;03
"10,13,2",10,13,02,56,,10,13,02,101302,101302,101302,10;13;02
"10,13,1",10,13,01,53,,10,13,01,101301,101301,101301,10;13;01
"10,13,0",10,13,00,51,,10,13,00,101300,101300,101300,10;13;00
"10,12,15",10,12,15,82,,10,12,15,101215,101215,101215,10;12;15
"10,12,14",10,12,14,80,,10,12,14,101214,101214,101214,10;12;14
"10,12,13",10,12,13,78,,10,12,13,101213,101213,101213,10;12;13
"10,12,12",10,12,12,76,,10,12,12,101212,101212,101212,10;12;12
"10,12,11",10,12,11,73,,10,12,11,101211,101211,101211,10;12;11
"10,12,10",10,12,10,71,,10,12,10,101210,101210,101210,10;12;10
"10,12,9",10,12,09,69,,10,12,09,101209,101209,101209,10;12;09
"10,12,8",10,12,08,67,,10,12,08,101208,101208,101208,10;12;08
"10,12,7",10,12,07,64,,10,12,07,101207,101207,101207,10;12;07
"10,12,6",10,12,06,62,,10,12,06,101206,101206,101206,10;12;06
"10,12,5",10,12,05,60,,10,12,05,101205,101205,101205,10;12;05
"10,12,4",10,12,04,58,,10,12,04,101204,101204,101204,10;12;04
"10,12,3",10,12,03,56,,10,12,03,101203,101203,101203,10;12;03
"10,12,2",10,12,02,53,,10,12,02,101202,101202,101202,10;12;02
"10,12,1",10,12,01,51,,10,12,01,101201,101201,101201,10;12;01
"10,12,0",10,12,00,49,,10,12,00,101200,101200,101200,10;12;00
"10,11,15",10,11,15,80,,10,11,15,101115,101115,101115,10;11;15
"10,11,14",10,11,14,78,,10,11,14,101114,101114,101114,10;11;14
"10,11,13",10,11,13,76,,10,11,13,101113,101113,101113,10;11;13
"10,11,12",10,11,12,73,,10,11,12,101112,101112,101112,10;11;12
"10,11,11",10,11,11,71,,10,11,11,101111,101111,101111,10;11;11
"10,11,10",10,11,10,69,,10,11,10,101110,101110,101110,10;11;10
"10,11,9",10,11,09,67,,10,11,09,101109,101109,101109,10;11;09
"10,11,8",10,11,08,64,,10,11,08,101108,101108,101108,10;11;08
"10,11,7",10,11,07,62,,10,11,07,101107,101107,101107,10;11;07
"10,11,6",10,11,06,60,,10,11,06,101106,101106,101106,10;11;06
"10,11,5",10,11,05,58,,10,11,05,101105,101105,101105,10;11;05
"10,11,4",10,11,04,56,,10,11,04,101104,101104,101104,10;11;04
"10,11,3",10,11,03,53,,10,11,03,101103,101103,101103,10;11;03
"10,11,2",10,11,02,51,,10,11,02,101102,101102,101102,10;11;02
"10,11,1",10,11,01,49,,10,11,01,101101,101101,101101,10;11;01
"10,11,0",10,11,00,47,,10,11,00,101100,101100,101100,10;11;00
"10,10,15",10,10,15,78,,10,10,15,101015,101015,101015,10;10;15
"10,10,14",10,10,14,76,,10,10,14,101014,101014,101014,10;10;14
"10,10,13",10,10,13,73,,10,10,13,101013,101013,101013,10;10;13
"10,10,12",10,10,12,71,,10,10,12,101012,101012,101012,10;10;12
"10,10,11",10,10,11,69,,10,10,11,101011,101011,101011,10;10;11
"10,10,10",10,10,10,67,,10,10,10,101010,101010,101010,10;10;10
"10,10,9",10,10,09,64,,10,10,09,101009,101009,101009,10;10;09
"10,10,8",10,10,08,62,,10,10,08,101008,101008,101008,10;10;08
"10,10,7",10,10,07,60,,10,10,07,101007,101007,101007,10;10;07
"10,10,6",10,10,06,58,,10,10,06,101006,101006,101006,10;10;06
"10,10,5",10,10,05,56,,10,10,05,101005,101005,101005,10;10;05
"10,10,4",10,10,04,53,,10,10,04,101004,101004,101004,10;10;04
"10,10,3",10,10,03,51,,10,10,03,101003,101003,101003,10;10;03
"10,10,2",10,10,02,49,,10,10,02,101002,101002,101002,10;10;02
"10,10,1",10,10,01,47,,10,10,01,101001,101001,101001,10;10;01
"10,10,0",10,10,00,44,,10,10,00,101000,101000,101000,10;10;00
"10,9,15",10,09,15,76,,10,09,15,100915,100915,100915,10;09;15
"10,9,14",10,09,14,73,,10,09,14,100914,100914,100914,10;09;14
"10,9,13",10,09,13,71,,10,09,13,100913,100913,100913,10;09;13
"10,9,12",10,09,12,69,,10,09,12,100912,100912,100912,10;09;12
"10,9,11",10,09,11,67,,10,09,11,100911,100911,100911,10;09;11
"10,9,10",10,09,10,64,,10,09,10,100910,100910,100910,10;09;10
"10,9,9",10,09,09,62,,10,09,09,100909,100909,100909,10;09;09
"10,9,8",10,09,08,60,,10,09,08,100908,100908,100908,10;09;08
"10,9,7",10,09,07,58,,10,09,07,100907,100907,100907,10;09;07
"10,9,6",10,09,06,56,,10,09,06,100906,100906,100906,10;09;06
"10,9,5",10,09,05,53,,10,09,05,100905,100905,100905,10;09;05
"10,9,4",10,09,04,51,,10,09,04,100904,100904,100904,10;09;04
"10,9,3",10,09,03,49,,10,09,03,100903,100903,100903,10;09;03
"10,9,2",10,09,02,47,,10,09,02,100902,100902,100902,10;09;02
"10,9,1",10,09,01,44,,10,09,01,100901,100901,100901,10;09;01
"10,9,0",10,09,00,42,,10,09,00,100900,100900,100900,10;09;00
"10,8,15",10,08,15,73,,10,08,15,100815,100815,100815,10;08;15
"10,8,14",10,08,14,71,,10,08,14,100814,100814,100814,10;08;14
"10,8,13",10,08,13,69,,10,08,13,100813,100813,100813,10;08;13
"10,8,12",10,08,12,67,,10,08,12,100812,100812,100812,10;08;12
"10,8,11",10,08,11,64,,10,08,11,100811,100811,100811,10;08;11
"10,8,10",10,08,10,62,,10,08,10,100810,100810,100810,10;08;10
"10,8,9",10,08,09,60,,10,08,09,100809,100809,100809,10;08;09
"10,8,8",10,08,08,58,,10,08,08,100808,100808,100808,10;08;08
"10,8,7",10,08,07,56,,10,08,07,100807,100807,100807,10;08;07
"10,8,6",10,08,06,53,,10,08,06,100806,100806,100806,10;08;06
"10,8,5",10,08,05,51,,10,08,05,100805,100805,100805,10;08;05
"10,8,4",10,08,04,49,,10,08,04,100804,100804,100804,10;08;04
"10,8,3",10,08,03,47,,10,08,03,100803,100803,100803,10;08;03
"10,8,2",10,08,02,44,,10,08,02,100802,100802,100802,10;08;02
"10,8,1",10,08,01,42,,10,08,01,100801,100801,100801,10;08;01
"10,8,0",10,08,00,40,,10,08,00,100800,100800,100800,10;08;00
"10,7,15",10,07,15,71,,10,07,15,100715,100715,100715,10;07;15
"10,7,14",10,07,14,69,,10,07,14,100714,100714,100714,10;07;14
"10,7,13",10,07,13,67,,10,07,13,100713,100713,100713,10;07;13
"10,7,12",10,07,12,64,,10,07,12,100712,100712,100712,10;07;12
"10,7,11",10,07,11,62,,10,07,11,100711,100711,100711,10;07;11
"10,7,10",10,07,10,60,,10,07,10,100710,100710,100710,10;07;10
"10,7,9",10,07,09,58,,10,07,09,100709,100709,100709,10;07;09
"10,7,8",10,07,08,56,,10,07,08,100708,100708,100708,10;07;08
"10,7,7",10,07,07,53,,10,07,07,100707,100707,100707,10;07;07
"10,7,6",10,07,06,51,,10,07,06,100706,100706,100706,10;07;06
"10,7,5",10,07,05,49,,10,07,05,100705,100705,100705,10;07;05
"10,7,4",10,07,04,47,,10,07,04,100704,100704,100704,10;07;04
"10,7,3",10,07,03,44,,10,07,03,100703,100703,100703,10;07;03
"10,7,2",10,07,02,42,,10,07,02,100702,100702,100702,10;07;02
"10,7,1",10,07,01,40,,10,07,01,100701,100701,100701,10;07;01
"10,7,0",10,07,00,38,,10,07,00,100700,100700,100700,10;07;00
"10,6,15",10,06,15,69,,10,06,15,100615,100615,100615,10;06;15
"10,6,14",10,06,14,67,,10,06,14,100614,100614,100614,10;06;14
"10,6,13",10,06,13,64,,10,06,13,100613,100613,100613,10;06;13
"10,6,12",10,06,12,62,,10,06,12,100612,100612,100612,10;06;12
"10,6,11",10,06,11,60,,10,06,11,100611,100611,100611,10;06;11
"10,6,10",10,06,10,58,,10,06,10,100610,100610,100610,10;06;10
"10,6,9",10,06,09,56,,10,06,09,100609,100609,100609,10;06;09
"10,6,8",10,06,08,53,,10,06,08,100608,100608,100608,10;06;08
"10,6,7",10,06,07,51,,10,06,07,100607,100607,100607,10;06;07
"10,6,6",10,06,06,49,,10,06,06,100606,100606,100606,10;06;06
"10,6,5",10,06,05,47,,10,06,05,100605,100605,100605,10;06;05
"10,6,4",10,06,04,44,,10,06,04,100604,100604,100604,10;06;04
"10,6,3",10,06,03,42,,10,06,03,100603,100603,100603,10;06;03
"10,6,2",10,06,02,40,,10,06,02,100602,100602,100602,10;06;02
"10,6,1",10,06,01,38,,10,06,01,100601,100601,100601,10;06;01
"10,6,0",10,06,00,36,,10,06,00,100600,100600,100600,10;06;00
"10,5,15",10,05,15,67,,10,05,15,100515,100515,100515,10;05;15
"10,5,14",10,05,14,64,,10,05,14,100514,100514,100514,10;05;14
"10,5,13",10,05,13,62,,10,05,13,100513,100513,100513,10;05;13
"10,5,12",10,05,12,60,,10,05,12,100512,100512,100512,10;05;12
"10,5,11",10,05,11,58,,10,05,11,100511,100511,100511,10;05;11
"10,5,10",10,05,10,56,,10,05,10,100510,100510,100510,10;05;10
"10,5,9",10,05,09,53,,10,05,09,100509,100509,100509,10;05;09
"10,5,8",10,05,08,51,,10,05,08,100508,100508,100508,10;05;08
"10,5,7",10,05,07,49,,10,05,07,100507,100507,100507,10;05;07
"10,5,6",10,05,06,47,,10,05,06,100506,100506,100506,10;05;06
"10,5,5",10,05,05,44,,10,05,05,100505,100505,100505,10;05;05
"10,5,4",10,05,04,42,,10,05,04,100504,100504,100504,10;05;04
"10,5,3",10,05,03,40,,10,05,03,100503,100503,100503,10;05;03
"10,5,2",10,05,02,38,,10,05,02,100502,100502,100502,10;05;02
"10,5,1",10,05,01,36,,10,05,01,100501,100501,100501,10;05;01
"10,5,0",10,05,00,33,,10,05,00,100500,100500,100500,10;05;00
"10,4,15",10,04,15,64,,10,04,15,100415,100415,100415,10;04;15
"10,4,14",10,04,14,62,,10,04,14,100414,100414,100414,10;04;14
"10,4,13",10,04,13,60,,10,04,13,100413,100413,100413,10;04;13
"10,4,12",10,04,12,58,,10,04,12,100412,100412,100412,10;04;12
"10,4,11",10,04,11,56,,10,04,11,100411,100411,100411,10;04;11
"10,4,10",10,04,10,53,,10,04,10,100410,100410,100410,10;04;10
"10,4,9",10,04,09,51,,10,04,09,100409,100409,100409,10;04;09
"10,4,8",10,04,08,49,,10,04,08,100408,100408,100408,10;04;08
"10,4,7",10,04,07,47,,10,04,07,100407,100407,100407,10;04;07
"10,4,6",10,04,06,44,,10,04,06,100406,100406,100406,10;04;06
"10,4,5",10,04,05,42,,10,04,05,100405,100405,100405,10;04;05
"10,4,4",10,04,04,40,,10,04,04,100404,100404,100404,10;04;04
"10,4,3",10,04,03,38,,10,04,03,100403,100403,100403,10;04;03
"10,4,2",10,04,02,36,,10,04,02,100402,100402,100402,10;04;02
"10,4,1",10,04,01,33,,10,04,01,100401,100401,100401,10;04;01
"10,4,0",10,04,00,31,,10,04,00,100400,100400,100400,10;04;00
"10,3,15",10,03,15,62,,10,03,15,100315,100315,100315,10;03;15
"10,3,14",10,03,14,60,,10,03,14,100314,100314,100314,10;03;14
"10,3,13",10,03,13,58,,10,03,13,100313,100313,100313,10;03;13
"10,3,12",10,03,12,56,,10,03,12,100312,100312,100312,10;03;12
"10,3,11",10,03,11,53,,10,03,11,100311,100311,100311,10;03;11
"10,3,10",10,03,10,51,,10,03,10,100310,100310,100310,10;03;10
"10,3,9",10,03,09,49,,10,03,09,100309,100309,100309,10;03;09
"10,3,8",10,03,08,47,,10,03,08,100308,100308,100308,10;03;08
"10,3,7",10,03,07,44,,10,03,07,100307,100307,100307,10;03;07
"10,3,6",10,03,06,42,,10,03,06,100306,100306,100306,10;03;06
"10,3,5",10,03,05,40,,10,03,05,100305,100305,100305,10;03;05
"10,3,4",10,03,04,38,,10,03,04,100304,100304,100304,10;03;04
"10,3,3",10,03,03,36,,10,03,03,100303,100303,100303,10;03;03
"10,3,2",10,03,02,33,,10,03,02,100302,100302,100302,10;03;02
"10,3,1",10,03,01,31,,10,03,01,100301,100301,100301,10;03;01
"10,3,0",10,03,00,29,,10,03,00,100300,100300,100300,10;03;00
"10,2,15",10,02,15,60,,10,02,15,100215,100215,100215,10;02;15
"10,2,14",10,02,14,58,,10,02,14,100214,100214,100214,10;02;14
"10,2,13",10,02,13,56,,10,02,13,100213,100213,100213,10;02;13
"10,2,12",10,02,12,53,,10,02,12,100212,100212,100212,10;02;12
"10,2,11",10,02,11,51,,10,02,11,100211,100211,100211,10;02;11
"10,2,10",10,02,10,49,,10,02,10,100210,100210,100210,10;02;10
"10,2,9",10,02,09,47,,10,02,09,100209,100209,100209,10;02;09
"10,2,8",10,02,08,44,,10,02,08,100208,100208,100208,10;02;08
"10,2,7",10,02,07,42,,10,02,07,100207,100207,100207,10;02;07
"10,2,6",10,02,06,40,,10,02,06,100206,100206,100206,10;02;06
"10,2,5",10,02,05,38,,10,02,05,100205,100205,100205,10;02;05
"10,2,4",10,02,04,36,,10,02,04,100204,100204,100204,10;02;04
"10,2,3",10,02,03,33,,10,02,03,100203,100203,100203,10;02;03
"10,2,2",10,02,02,31,,10,02,02,100202,100202,100202,10;02;02
"10,2,1",10,02,01,29,,10,02,01,100201,100201,100201,10;02;01
"10,2,0",10,02,00,27,,10,02,00,100200,100200,100200,10;02;00
"10,1,15",10,01,15,58,,10,01,15,100115,100115,100115,10;01;15
"10,1,14",10,01,14,56,,10,01,14,100114,100114,100114,10;01;14
"10,1,13",10,01,13,53,,10,01,13,100113,100113,100113,10;01;13
"10,1,12",10,01,12,51,,10,01,12,100112,100112,100112,10;01;12
"10,1,11",10,01,11,49,,10,01,11,100111,100111,100111,10;01;11
"10,1,10",10,01,10,47,,10,01,10,100110,100110,100110,10;01;10
"10,1,9",10,01,09,44,,10,01,09,100109,100109,100109,10;01;09
"10,1,8",10,01,08,42,,10,01,08,100108,100108,100108,10;01;08
"10,1,7",10,01,07,40,,10,01,07,100107,100107,100107,10;01;07
"10,1,6",10,01,06,38,,10,01,06,100106,100106,100106,10;01;06
"10,1,5",10,01,05,36,,10,01,05,100105,100105,100105,10;01;05
"10,1,4",10,01,04,33,,10,01,04,100104,100104,100104,10;01;04
"10,1,3",10,01,03,31,,10,01,03,100103,100103,100103,10;01;03
"10,1,2",10,01,02,29,,10,01,02,100102,100102,100102,10;01;02
"10,1,1",10,01,01,27,,10,01,01,100101,100101,100101,10;01;01
"10,1,0",10,01,00,24,,10,01,00,100100,100100,100100,10;01;00
"10,0,15",10,00,15,56,,10,00,15,100015,100015,100015,10;00;15
"10,0,14",10,00,14,53,,10,00,14,100014,100014,100014,10;00;14
"10,0,13",10,00,13,51,,10,00,13,100013,100013,100013,10;00;13
"10,0,12",10,00,12,49,,10,00,12,100012,100012,100012,10;00;12
"10,0,11",10,00,11,47,,10,00,11,100011,100011,100011,10;00;11
"10,0,10",10,00,10,44,,10,00,10,100010,100010,100010,10;00;10
"10,0,9",10,00,09,42,,10,00,09,100009,100009,100009,10;00;09
"10,0,8",10,00,08,40,,10,00,08,100008,100008,100008,10;00;08
"10,0,7",10,00,07,38,,10,00,07,100007,100007,100007,10;00;07
"10,0,6",10,00,06,36,,10,00,06,100006,100006,100006,10;00;06
"10,0,5",10,00,05,33,,10,00,05,100005,100005,100005,10;00;05
"10,0,4",10,00,04,31,,10,00,04,100004,100004,100004,10;00;04
"10,0,3",10,00,03,29,,10,00,03,100003,100003,100003,10;00;03
"10,0,2",10,00,02,27,,10,00,02,100002,100002,100002,10;00;02
"10,0,1",10,00,01,24,,10,00,01,100001,100001,100001,10;00;01
"10,0,0",10,00,00,22,,10,00,00,100000,100000,100000,10;00;00
"9,15,15",09,15,15,87,,09,15,15,091515,91515,091515,09;15;15
"9,15,14",09,15,14,84,,09,15,14,091514,91514,091514,09;15;14
"9,15,13",09,15,13,82,,09,15,13,091513,91513,091513,09;15;13
"9,15,12",09,15,12,80,,09,15,12,091512,91512,091512,09;15;12
"9,15,11",09,15,11,78,,09,15,11,091511,91511,091511,09;15;11
"9,15,10",09,15,10,76,,09,15,10,091510,91510,091510,09;15;10
"9,15,9",09,15,09,73,,09,15,09,091509,91509,091509,09;15;09
"9,15,8",09,15,08,71,,09,15,08,091508,91508,091508,09;15;08
"9,15,7",09,15,07,69,,09,15,07,091507,91507,091507,09;15;07
"9,15,6",09,15,06,67,,09,15,06,091506,91506,091506,09;15;06
"9,15,5",09,15,05,64,,09,15,05,091505,91505,091505,09;15;05
"9,15,4",09,15,04,62,,09,15,04,091504,91504,091504,09;15;04
"9,15,3",09,15,03,60,,09,15,03,091503,91503,091503,09;15;03
"9,15,2",09,15,02,58,,09,15,02,091502,91502,091502,09;15;02
"9,15,1",09,15,01,56,,09,15,01,091501,91501,091501,09;15;01
"9,15,0",09,15,00,53,,09,15,00,091500,91500,091500,09;15;00
"9,14,15",09,14,15,84,,09,14,15,091415,91415,091415,09;14;15
"9,14,14",09,14,14,82,,09,14,14,091414,91414,091414,09;14;14
"9,14,13",09,14,13,80,,09,14,13,091413,91413,091413,09;14;13
"9,14,12",09,14,12,78,,09,14,12,091412,91412,091412,09;14;12
"9,14,11",09,14,11,76,,09,14,11,091411,91411,091411,09;14;11
"9,14,10",09,14,10,73,,09,14,10,091410,91410,091410,09;14;10
"9,14,9",09,14,09,71,,09,14,09,091409,91409,091409,09;14;09
"9,14,8",09,14,08,69,,09,14,08,091408,91408,091408,09;14;08
"9,14,7",09,14,07,67,,09,14,07,091407,91407,091407,09;14;07
"9,14,6",09,14,06,64,,09,14,06,091406,91406,091406,09;14;06
"9,14,5",09,14,05,62,,09,14,05,091405,91405,091405,09;14;05
"9,14,4",09,14,04,60,,09,14,04,091404,91404,091404,09;14;04
"9,14,3",09,14,03,58,,09,14,03,091403,91403,091403,09;14;03
"9,14,2",09,14,02,56,,09,14,02,091402,91402,091402,09;14;02
"9,14,1",09,14,01,53,,09,14,01,091401,91401,091401,09;14;01
"9,14,0",09,14,00,51,,09,14,00,091400,91400,091400,09;14;00
"9,13,15",09,13,15,82,,09,13,15,091315,91315,091315,09;13;15
"9,13,14",09,13,14,80,,09,13,14,091314,91314,091314,09;13;14
"9,13,13",09,13,13,78,,09,13,13,091313,91313,091313,09;13;13
"9,13,12",09,13,12,76,,09,13,12,091312,91312,091312,09;13;12
"9,13,11",09,13,11,73,,09,13,11,091311,91311,091311,09;13;11
"9,13,10",09,13,10,71,,09,13,10,091310,91310,091310,09;13;10
"9,13,9",09,13,09,69,,09,13,09,091309,91309,091309,09;13;09
"9,13,8",09,13,08,67,,09,13,08,091308,91308,091308,09;13;08
"9,13,7",09,13,07,64,,09,13,07,091307,91307,091307,09;13;07
"9,13,6",09,13,06,62,,09,13,06,091306,91306,091306,09;13;06
"9,13,5",09,13,05,60,,09,13,05,091305,91305,091305,09;13;05
"9,13,4",09,13,04,58,,09,13,04,091304,91304,091304,09;13;04
"9,13,3",09,13,03,56,,09,13,03,091303,91303,091303,09;13;03
"9,13,2",09,13,02,53,,09,13,02,091302,91302,091302,09;13;02
"9,13,1",09,13,01,51,,09,13,01,091301,91301,091301,09;13;01
"9,13,0",09,13,00,49,,09,13,00,091300,91300,091300,09;13;00
"9,12,15",09,12,15,80,,09,12,15,091215,91215,091215,09;12;15
"9,12,14",09,12,14,78,,09,12,14,091214,91214,091214,09;12;14
"9,12,13",09,12,13,76,,09,12,13,091213,91213,091213,09;12;13
"9,12,12",09,12,12,73,,09,12,12,091212,91212,091212,09;12;12
"9,12,11",09,12,11,71,,09,12,11,091211,91211,091211,09;12;11
"9,12,10",09,12,10,69,,09,12,10,091210,91210,091210,09;12;10
"9,12,9",09,12,09,67,,09,12,09,091209,91209,091209,09;12;09
"9,12,8",09,12,08,64,,09,12,08,091208,91208,091208,09;12;08
"9,12,7",09,12,07,62,,09,12,07,091207,91207,091207,09;12;07
"9,12,6",09,12,06,60,,09,12,06,091206,91206,091206,09;12;06
"9,12,5",09,12,05,58,,09,12,05,091205,91205,091205,09;12;05
"9,12,4",09,12,04,56,,09,12,04,091204,91204,091204,09;12;04
"9,12,3",09,12,03,53,,09,12,03,091203,91203,091203,09;12;03
"9,12,2",09,12,02,51,,09,12,02,091202,91202,091202,09;12;02
"9,12,1",09,12,01,49,,09,12,01,091201,91201,091201,09;12;01
"9,12,0",09,12,00,47,,09,12,00,091200,91200,091200,09;12;00
"9,11,15",09,11,15,78,,09,11,15,091115,91115,091115,09;11;15
"9,11,14",09,11,14,76,,09,11,14,091114,91114,091114,09;11;14
"9,11,13",09,11,13,73,,09,11,13,091113,91113,091113,09;11;13
"9,11,12",09,11,12,71,,09,11,12,091112,91112,091112,09;11;12
"9,11,11",09,11,11,69,,09,11,11,091111,91111,091111,09;11;11
"9,11,10",09,11,10,67,,09,11,10,091110,91110,091110,09;11;10
"9,11,9",09,11,09,64,,09,11,09,091109,91109,091109,09;11;09
"9,11,8",09,11,08,62,,09,11,08,091108,91108,091108,09;11;08
"9,11,7",09,11,07,60,,09,11,07,091107,91107,091107,09;11;07
"9,11,6",09,11,06,58,,09,11,06,091106,91106,091106,09;11;06
"9,11,5",09,11,05,56,,09,11,05,091105,91105,091105,09;11;05
"9,11,4",09,11,04,53,,09,11,04,091104,91104,091104,09;11;04
"9,11,3",09,11,03,51,,09,11,03,091103,91103,091103,09;11;03
"9,11,2",09,11,02,49,,09,11,02,091102,91102,091102,09;11;02
"9,11,1",09,11,01,47,,09,11,01,091101,91101,091101,09;11;01
"9,11,0",09,11,00,44,,09,11,00,091100,91100,091100,09;11;00
"9,10,15",09,10,15,76,,09,10,15,091015,91015,091015,09;10;15
"9,10,14",09,10,14,73,,09,10,14,091014,91014,091014,09;10;14
"9,10,13",09,10,13,71,,09,10,13,091013,91013,091013,09;10;13
"9,10,12",09,10,12,69,,09,10,12,091012,91012,091012,09;10;12
